X,Y,OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,ORIG_FID,GlobalID
-73.715295060403193,42.366663759220536,1058,MAVA,Lands - http://landsnet.nps.gov/tractsnet/documents/MAVA/Metadata/mava_metadata.xml,Martin Van Buren National Historic Site,2012-07-18T00:00:00.000Z,NY,NE,1888943,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2188828#Martin Van Buren National Historic Site,Martin Van Buren,224,97a7b59c-ee15-451e-aa95-3fc9e9016432
-74.016827667683415,40.691615632283629,1059,GOIS,Lands - http://landsnet.nps.gov/tractsnet/documents/GOIS/Metadata/gois_metadata.xml,Governors Island National Monument,2012-08-15T00:00:00.000Z,NY,NE,2092022,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2188823#Governors Island National Monument,Governors Island,225,ef0e46fd-241e-439f-bceb-af01590f0f06
-103.707243103896587,41.834761397143701,1060,SCBL,Lands - http://landsnet.nps.gov/tractsnet/documents/SCBL/Metadata/scbl_metadata.xml,Scotts Bluff National Monument,2012-08-13T00:00:00.000Z,NE,MW,833315,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2188825#Scotts Bluff National Monument,Scotts Bluff,226,3de6eeb8-e637-4b0f-86e2-7777c976c1c8
-78.77673480904825,40.344921799776785,1061,JOFL,Lands - http://landsnet.nps.gov/tractsnet/documents/JOFL/Metadata/jofl_metadata.xml,Johnstown Flood National Memorial,2012-08-28T00:00:00.000Z,PA,NE,1200751,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2188827#Johnstown Flood National Memorial,Johnstown Flood,227,631ed850-a1c3-4f54-8a72-2b1953da44c2
-99.704451423619474,35.620839551290672,1062,WABA,Lands - http://landsnet.nps.gov/tractsnet/documents/WABA/Metadata/waba_metadata.xml,Washita Battlefield National Historic Site,2012-07-18T00:00:00.000Z,OK,IM,1946144,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/1048061#Washita Battlefield National Historic Site,Washita Battlefield,228,c1c61d58-79db-4fba-8757-945de5b85ee7
-103.743998999659695,42.421471849261138,1063,AGFO,Lands - http://landsnet.nps.gov/tractsnet/documents/AGFO/Metadata/agfo_metadata.xml,Agate Fossil Beds National Monument,2012-11-27T00:00:00.000Z,NE,MW,826917,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2192756#Agate Fossil Beds National Monument  ,Agate Fossil Beds,229,4798a5cf-43d6-4683-8487-043c43c95a65
-89.480531150631933,41.836212666357532,1064,RRBH,Lands - http://landsnet.nps.gov/tractsnet/documents/RRBH/Metadata/rrbh_metadata.xml,Ronald Reagan Boyhood Home National Historic Site,2013-01-03T00:00:00.000Z,IL,MW,2733441,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2192766#Ronald Regan Boyhood Home National Historic Site,Ronald Reagan Boyhood Home,230,a311bbff-d0eb-42fd-8013-fe5aae0618c3
-111.28300359642445,38.383552845188582,1065,CARE,Lands - http://landsnet.nps.gov/tractsnet/documents/CARE/Metadata/care_metadata.xml,Capitol Reef National Park,2012-12-03T00:00:00.000Z,UT,IM,1434866,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2192759#Capitol Reef National Park,Capitol Reef,231,ca9b5814-b31d-4828-ba60-c6b95dbab55e
-78.894570210616521,40.060611508507151,1066,FLNI,Lands - http://landsnet.nps.gov/tractsnet/documents/FLNI/Metadata/flni_metadata.xml,Flight 93 National Memorial,2013-02-05T00:00:00.000Z,PA,NE,1986830,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2194468#Flight 93 National Memorial,Flight 93,232,da7100d3-e4fd-4217-967f-6b15c5d9aa0c
-119.087686110768985,37.615373611479896,1067,DEPO,Lands - http://landsnet.nps.gov/tractsnet/documents/DEPO/Metadata/depo_metadata.xml,Devils Postpile National Monument,2013-01-25T00:00:00.000Z,CA,PW,266641,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2194467#Devils Postpile National Monument,Devils Postpile,233,827baf6f-f38c-4cea-98fb-3482541e1b2a
-122.424424742549022,37.810066472945984,1068,SAFR,Lands - http://landsnet.nps.gov/tractsnet/documents/SAFR/Metadata/safr_metadata.xml,San Francisco Maritime National Historical Park,2013-02-19T00:00:00.000Z,CA,PW,1877542,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2194486#San Francisco Maritime National Historical Park,San Francisco Maritime,234,d6d6ccdb-c151-4262-94f8-8ff6312c4c81
-97.46272179818105,26.024742153766301,1069,PAAL,Lands - http://landsnet.nps.gov/tractsnet/documents/PAAL/Metadata/paal_metadata.xml,Palo Alto Battlefield National Historical Park,2013-02-14T00:00:00.000Z,TX,IM,1888952,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2194485#Palo Alto Battlefield National Historical Park,Palo Alto Battlefield,235,7957bcca-e1a3-4ad6-9ee3-6fa20d415553
-115.860110765789855,33.827052366735252,1070,JOTR,Lands - http://landsnet.nps.gov/tractsnet/documents/jotr/Metadata/jotr_metadata.xml,Joshua Tree National Park,2013-04-09T00:00:00.000Z,CA,PW,277261,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/1048550#Joshua Tree National Park,Joshua Tree,236,21c280da-e4d1-43c5-a4ad-acf3eb2cb688
-64.707939931892426,18.273508988910045,1071,VICR,Lands - http://landsnet.nps.gov/tractsnet/documents/vicr/Metadata/vicr_metadata.xml,Virgin Islands Coral Reef National Monument,2013-04-04T00:00:00.000Z,VI,SE,2733450,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2194489#Virgin Island Coral Reef National Monument,Virgin Islands Coral Reef,237,085d2a60-ff28-4b4a-be14-e82cc9af6f06
-72.538238390755595,43.633822348944513,1072,MABI,Lands - http://landsnet.nps.gov/tractsnet/documents/MABI/Metadata/mabi_metadata.xml,Marsh-Billings-Rockefeller National Historical Park,2011-09-21T00:00:00.000Z,VT,NE,1888942,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2196723#Marsh-Billings-Rockefeller National Historical P*,Marsh - Billings - Rockefeller,238,d69e761c-643e-4767-8d21-2f6d2794c18a
-85.597246421969473,34.451905600734975,1073,LIRI,Lands - http://landsnet.nps.gov/tractsnet/documents/LIRI/METADATA/liri_metadata.xml,Little River Canyon National Preserve,2013-04-29T00:00:00.000Z,AL,SE,1888939,National Preserve,Lands,https://irma.nps.gov/App/Reference/Profile/2196722#Little River Canyon National Preserve,Little River Canyon,239,4d0869c2-105e-4334-a326-2c289c2830ac
-83.892230815560779,39.707440631704003,1074,CHYO,Lands - http://landsnet.nps.gov/tractsnet/documents/CHYO/METADATA/chyo_metadata.xml,Charles Young Buffalo Soldiers National Monument,2013-06-03T00:00:00.000Z,OH,MW,2736075,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2196730#Charles Young Buffalo Soldiers National Memorial,Charles Young Buffalo Soldiers,240,6bdd7fa9-243f-456b-b770-fbb1db41a9bf
-84.064421812513842,39.803967520781448,1075,DAAV,Lands - http://landsnet.nps.gov/tractsnet/documents/DAAV/METADATA/daav_metadata.xml,Dayton Aviation Heritage National Historical Park,2013-05-30T00:00:00.000Z,OH,MW,1083940,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2196729#Dayton Aviation Heritage National Historical Park,Dayton Aviation Heritage,241,ec054e5f-7bf8-42b4-8894-02fb8d8e4797
-77.265081024065537,39.795774873311551,1076,EISE,Lands - http://landsnet.nps.gov/tractsnet/documents/EISE/METADATA/eise_metadata.xml,Eisenhower National Historic Site,2013-07-08T00:00:00.000Z,PA,NE,1888912,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2196717#Eisenhower National Historical Park,Eisenhower,242,cae5f664-f762-4526-8771-b8fb10ec4adf
-81.375932640785763,40.796622173542623,1077,FILA,Lands - http://landsnet.nps.gov/tractsnet/documents/FILA/METADATA/fila_metadata.xml,First Ladies National Historic Site,2013-08-07T00:00:00.000Z,OH,MW,2035610,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2203269#First Ladies National Historic Site,First Ladies,243,0eb032cc-a774-4913-a412-53958a0c9255
-106.752243074561932,35.134266442435084,1078,PETR,Lands - http://landsnet.nps.gov/tractsnet/documents/PETR/METADATA/petr_metadata.xml,Petroglyph National Monument,2013-09-03T00:00:00.000Z,NM,IM,920404,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2203272#Petroglyph National Monument,Petroglyph,244,ca9e757c-e399-4620-bed1-fc623759b825
-118.56157809336203,35.227293805405658,1079,CECH,Lands - http://landsnet.nps.gov/tractsnet/documents/CECH/Metadata/cech_metadata.xml,Cesar E. Chavez National Monument,2013-02-05T00:00:00.000Z,CA,PW,2754548,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2208007#Cesar E. Chavez National Monument,César E. Chávez,245,58c6843e-8401-48f5-a3b6-78a10a98e91d
-79.588690697059377,39.810037486858945,1080,FONE,Lands - http://landsnet.nps.gov/tractsnet/documents/FONE/METADATA/fone_metadata.xml,Fort Necessity National Battlefield,2013-09-24T00:00:00.000Z,PA,NE,1193713,National Battlefield,Lands,https://irma.nps.gov/App/Reference/Profile/2208012#Fort Necessity National Battlefield,Fort Necessity,246,1f2ed638-dd8e-44b9-9071-b25e34781c71
-101.900432754094368,43.84457664083034,1081,MIMI,Lands - http://landsnet.nps.gov/tractsnet/documents/MIMI/METADATA/mimi_metadata.xml,Minuteman Missile National Historic Site,2013-12-18T00:00:00.000Z,SD,MW,2733442,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2208028#Minuteman MIssile National Historic Site,Minuteman Missile,247,2530b670-7216-4ef9-a584-54b28ff40389
-106.089799687743508,34.25942388731017,1082,SAPU,Lands - http://landsnet.nps.gov/tractsnet/documents/SAPU/METADATA/sapu_metadata.xml,Salinas Pueblo Missions National Monument,2013-11-27T00:00:00.000Z,NM,IM,936877,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2208008#Salinas Pueblo Missions National Monument,Salinas Pueblo Missions,248,e5e32fa7-387e-4192-b033-2f77384fd197
-121.180992367736522,36.490214618660225,1083,PINN,Lands - http://landsnet.nps.gov/tractsnet/documents/PINN/METADATA/pinn_metadata.xml,Pinnacles National Park,2014-02-05T00:00:00.000Z,CA,PW,247533,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2208014#Pinnacles National Park,Pinnacles,249,b28866fc-280d-450f-b7ea-799416ed1c49
-64.741943968140063,18.342793451680283,1084,VIIS,Lands - http://landsnet.nps.gov/tractsnet/documents/viis/Metadata/viis_metadata.xml,Virgin Islands National Park,2013-04-04T00:00:00.000Z,VI,SE,1614406,National Park,Lands,POC:  Gil_Noice@nps.gov (boundary data only),Virgin Islands,250,e7be4ecc-9ef4-45d1-a5f2-75455e31c399
-105.697769012890319,40.355659945767627,1085,ROMO,Lands - http://landsnet.nps.gov/tractsnet/documents/ROMO/METADATA/romo_metadata.xml,Rocky Mountain National Park,2013-11-20T00:00:00.000Z,CO,IM,204948,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2209626#Rocky Mountain National Park,Rocky Mountain,251,c36162c7-5273-4dc7-a1de-c34fccbd361f
-117.132627803826466,36.483930634320302,1086,DEVA,Lands - http://landsnet.nps.gov/tractsnet/documents/DEVA/METADATA/deva_metadata.xml,Death Valley National Park,2014-04-22T00:00:00.000Z,CA,PW,857501,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2209590#Death Valley National Park,Death Valley,252,5198138c-7076-4bf3-8756-188846a0e98a
-76.580441643693845,39.263953110508105,1087,FOMC,Lands - http://landsnet.nps.gov/tractsnet/documents/FOMC/METADATA/fomc_metadata.xml,Fort McHenry National Monument and Historic Shrine,2012-01-13T00:00:00.000Z,MD,NE,595218,National Monument and Historic Shrine,Lands,https://irma.nps.gov/App/Reference/Profile/2210703#Fort McHenry National Monument and Historic Shri*,Fort McHenry,253,d72fe2f7-1e68-41d9-9ce4-ce7b85bc7c05
-99.631941584215085,42.725862134019856,1088,NIOB,Lands - http://landsnet.nps.gov/tractsnet/documents/NIOB/METADATA/niob_metadata.xml,Niobrara National Scenic River,2014-05-23T00:00:00.000Z,NE,MW,1888949,National Scenic River,Lands,https://irma.nps.gov/App/Reference/Profile/2210709#Niobrara National Scenic River,Niobrara,254,bb1ef7e7-9f61-461a-869b-6a0d9c737e5c
-112.185254042274195,36.186545146970587,1089,GRCA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRCA/METADATA/grca_metadata.xml,Grand Canyon National Park,2014-04-15T00:00:00.000Z,AZ,IM,23866,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2209617#Grand Canyon National Park,Grand Canyon,255,889b42e8-f5d8-49f7-899b-e2b35e0a5999
-114.651902907116053,35.71471937064512,1090,LAKE,Lands - http://landsnet.nps.gov/tractsnet/documents/LAKE/METADATA/lake_metadata.xml,Lake Mead National Recreation Area,2014-06-03T00:00:00.000Z,NV,PW,858265,National Recreation Area,Lands,https://irma.nps.gov/App/Reference/Profile/2210708#Lake Mead National Recreation Area,Lake Mead,256,71104aee-38b8-41c3-900b-5714ac1c7982
-71.007759262743846,42.468499282679737,1091,SAIR,Lands - http://landsnet.nps.gov/tractsnet/documents/SAIR/METADATA/sair_metadata.xml,Saugus Iron Works National Historic Site,2014-06-09T00:00:00.000Z,MA,NE,600017,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2210711#Saugus Iron Works National Historic Site,Saugus Iron Works,257,700c638a-821e-4656-8e81-5d31845b758c
-71.410566653259764,41.829895490349557,1092,ROWI,Lands - http://landsnet.nps.gov/tractsnet/documents/ROWI/Metadata/rowi_metadata.xml,Roger Williams National Memorial,2011-09-30T00:00:00.000Z,RI,NE,1904107,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2215978#Roger Williams National Memorial,Roger Williams,258,b3050e23-c608-4a36-9a77-ba960e67dd51
-111.532538328411164,32.997025657285803,1093,CAGR,Lands - http://landsnet.nps.gov/tractsnet/documents/CAGR/Metadata/cagr_metadata.xml,Casa Grande Ruins National Monument,2014-06-27T00:00:00.000Z,AZ,IM,44811,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2215969#Casa Grande Ruins National Monument,Casa Grande Ruins,259,756dca7e-6509-47bb-a196-12988c33b5ec
-84.5789165581497,33.978058590625885,1094,KEMO,Lands - http://landsnet.nps.gov/tractsnet/documents/KEMO/Metadata/kemo_metadata.xml,Kennesaw Mountain National Battlefield Park,2014-06-19T00:00:00.000Z,GA,SE,310345,National Battlefield Park,Lands,https://irma.nps.gov/App/Reference/Profile/2215975#Kennesaw Mountain National Battlefield Park,Kennesaw Mountain,260,3d7779a5-c7c8-4b0d-8d6e-ce8f36f7b472
-64.739965342488503,17.734055719855405,1095,CHRI,Lands - http://landsnet.nps.gov/tractsnet/documents/CHRI/Metadata/chri_metadata.xml,Christiansted National Historic Site,2014-06-19T00:00:00.000Z,VI,SE,1993781,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2218479#Christiansted National Historic Site,Christiansted,261,5257b7dc-1fc5-4119-9953-0920da58ed1d
-78.531860930217618,40.446771360883801,1096,ALPO,Lands - http://landsnet.nps.gov/tractsnet/documents/ALPO/Metadata/alpo_metadata.xml,Allegheny Portage Railroad National Historic Site,2014-08-04T00:00:00.000Z,PA,NE,1214216,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2215968#Allegheny Portage Railroad National Historic Site,Allegheny Portage Railroad,262,db6bc9d2-4c85-4e50-a07a-456806f34af8
-82.643354161443,27.522726106889394,1097,DESO,Lands - http://landsnet.nps.gov/tractsnet/documents/DESO/Metadata/deso_metadata.xml,De Soto National Memorial,2014-08-07T00:00:00.000Z,FL,SE,294586,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2215972#De Soto National Memorial,De Soto,263,4898d984-60c5-41f8-8ad6-72db5911c9b8
-84.12989004676524,32.198303222272038,1098,ANDE,Lands - http://landsnet.nps.gov/tractsnet/documents/ANDE/Metadata/ande_metadata.xml,Andersonville National Historic Site,2014-08-19T00:00:00.000Z,GA,SE,310534,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2215967#Andersonville National Historic Site,Andersonville,264,98b89115-961b-4707-91ff-26f31570b044
-83.596759843086772,32.839738288046853,1099,OCMU,Lands - http://landsnet.nps.gov/tractsnet/documents/OCMU/Metadata/ocmu_metadata.xml,Ocmulgee National Monument,2014-10-21T00:00:00.000Z,GA,SE,1888951,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2218476#Ocmulgee National Monument,Ocmulgee,265,fb9d7bcb-b66d-43d0-8275-a4e2b5a2e988
-81.809354009821661,35.131605929446835,1100,COWP,Lands - http://landsnet.nps.gov/tractsnet/documents/COWP/Metadata/cowp_metadata.xml,Cowpens National Battlefield,2014-09-17T00:00:00.000Z,SC,SE,1247412,National Battlefield,Lands,https://irma.nps.gov/App/Reference/Profile/2218478#Cowpens National Battlefield,Cowpens,266,240de376-05b4-4439-8914-22462a052e5d
-109.341606471267468,32.012141053391638,1101,CHIR,Lands - http://landsnet.nps.gov/tractsnet/documents/CHIR/Metadata/chir_metadata.xml,Chiricahua National Monument,2014-09-10T00:00:00.000Z,AZ,IM,2877,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1047934#Chiricahua National Monument,Chiricahua,267,1409f56a-df3e-4c8d-947b-a1cd9881ff7c
-84.371693302495061,33.754920070476565,1102,MALU,Lands - http://landsnet.nps.gov/tractsnet/documents/MALU/Metadata/malu_metadata.xml,"Martin Luther King, Jr., National Historic Site",2014-11-19T00:00:00.000Z,GA,SE,1704967,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2218475#Martin Luther King Jr. National Historic Site,Martin Luther King Jr.,268,67d51643-f228-4829-81b3-bbd5efa16e66
-77.238469826162188,39.804284879787822,1103,GETT,Lands - http://landsnet.nps.gov/tractsnet/documents/GETT/METADATA/gett_metadata.xml,Gettysburg National Military Park,2015-02-04T00:00:00.000Z,PA,NE,1175577,National Military Park,Lands,https://irma.nps.gov/App/Reference/Profile/2220221#Gettysburg National Millitary Park,Gettysburg,269,2ea80304-38aa-4b2d-a12c-8ec4d889aa63
144.655113939606792,13.390010682665475,1104,WAPA,Lands - http://landsnet.nps.gov/tractsnet/documents/WAPA/METADATA/wapa_metadata.xml,War in the Pacific,2015-02-04T00:00:00.000Z,GU,PW,1828962,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2220225#War in the Pacific National Historical Park,War in the Pacific,270,1364ef75-29fc-4008-a759-9798b22feaf6
-104.715634199652328,44.590645620942304,1105,DETO,Lands - http://landsnet.nps.gov/tractsnet/documents/DETO/METADATA/deto_metadata.xml,Devils Tower National Monument,2014-12-08T00:00:00.000Z,WY,IM,2733421,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2220218#Devils Tower National Monument,Devils Tower,271,3a248c34-48f6-49be-b587-506f377cfc24
-71.055749201090961,42.373377535613351,1106,BOST,Lands - http://landsnet.nps.gov/tractsnet/documents/BOST/Metadata/bost_metadata.xml,Boston National Historical Park,2015-02-09T00:00:00.000Z,MA,NE,600140,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2221816#Boston National Historical Park,Boston,272,d2539371-7dee-4cc1-9e07-da1f8c1ae058
-123.40164053669973,42.103136500294269,1107,ORCA,Lands - http://landsnet.nps.gov/tractsnet/documents/ORCA/Metadata/orca_metadata.xml,Oregon Caves National Monument and Preserve,2015-02-26T00:00:00.000Z,OR,PW,1147260,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2221819#Oregon Caves National Monument,Oregon Caves,273,12577029-b537-4c85-800d-41b614c1c37e
-73.963075672795895,40.813434355619549,1108,GEGR,Lands - http://landsnet.nps.gov/tractsnet/documents/GEGR/METADATA/gegr_metadata.xml,General Grant National Memorial,2013-07-22T00:00:00.000Z,NY,NE,2733424,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2221818#General Grant National Memorial,General Grant,274,16a9220a-613e-4627-8d20-44e11ddefa67
-83.37620463460496,41.91291081594774,1109,RIRA,Lands - http://landsnet.nps.gov/tractsnet/documents/RIRA/Metadata/rira_metadata.xml,River Raisin National Battlefield Park,2015-03-30T00:00:00.000Z,MI,MW,2733434,National Battlefield Park,Lands,https://irma.nps.gov/App/Reference/Profile/2221825#River Raisin National Battlefield Park,River Raisin,275,7d10c20f-e4d8-4cde-a5ab-1e4dd61af219
-122.551127972140648,37.858876765585265,1110,GOGA,Lands - http://landsnet.nps.gov/tractsnet/documents/GOGA/Metadata/goga_metadata.xml,Golden Gate National Recreation Area,2015-04-20T00:00:00.000Z,CA,PW,255952,National Recreation Area,Lands,https://irma.nps.gov/App/Reference/Profile/2221820#Golden Gate National Recreation Area,Golden Gate,276,72b8fbe3-f416-4d7a-b266-ef7f7316ee63
-122.0301602728929,38.056854708159982,1111,POCH,Lands - http://landsnet.nps.gov/tractsnet/documents/POCH/Metadata/poch_metadata.xml,Port Chicago Naval Magazine National Memorial,2015-04-21T00:00:00.000Z,CA,PW,1967105,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2221822#Port Chicago Naval Magazine National Memorial,Port Chicago Naval Magazine,277,60147e43-a4cd-4e38-b19d-ca2164084471
-76.835220575917575,39.063192905786032,1112,NACA,Lands - http://landsnet.nps.gov/tractsnet/documents/NACA/Metadata/naca_metadata.xml,National Capital Parks,2015-07-22T00:00:00.000Z,DC,NC,2738287,Park,Lands,https://irma.nps.gov/App/Reference/Profile/2223249#National Capital Parks,National Capital Parks,278,c1a5749a-d828-4a30-a309-82d7b6d32e57
-119.634318493529349,44.543135998267836,1113,JODA,Lands - http://landsnet.nps.gov/tractsnet/documents/JODA/METADATA/joda_metadata.xml,John Day Fossil Beds National Monument,2015-07-08T00:00:00.000Z,OR,PW,1133439,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2223246#John Day Fossil Beds National Monument,John Day Fossil Beds,279,fde29f55-b23f-42af-a1f3-a914686d5b69
-75.56362481769699,39.831844339146762,1114,FRST,Lands - http://landsnet.nps.gov/tractsnet/documents/FRST/METADATA/frst_metadata.xml,First State National Historical Park,2015-06-18T00:00:00.000Z,DE,NE,2756166,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2223243#First State National Monument,First State,280,c4a4a3de-facc-49e4-b289-8257874a08de
-79.841868128065954,36.133017797204559,1115,GUCO,Lands - http://landsnet.nps.gov/tractsnet/documents/GUCO/Metadata/guco_metadata.xml,Guilford Courthouse National Military Park,2015-06-17T00:00:00.000Z,NC,SE,986193,National Military Park,Lands,https://irma.nps.gov/App/Reference/Profile/2223245#Guilford Courthouse National Military Park,Guilford Courthouse,281,6df035a8-7e7a-4c35-be28-eb76efa0c24c
-74.18022528539062,40.915897774572592,1116,PAGR,Lands - http://landsnet.nps.gov/tractsnet/documents/PAGR/METADATA/pagr_metadata.xml,Paterson Great Falls National Historical Park,2015-05-11T00:00:00.000Z,NJ,NE,2053533,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2223250#Paterson Great Falls National Historical Park,Paterson Great Falls,282,af039fcf-3bd1-4a9c-9091-8444e1a8a335
-94.034445221631543,36.454779959504428,1117,PERI,Lands - http://landsnet.nps.gov/tractsnet/documents/PERI/Metadata/peri_metadata.xml,Pea Ridge National Military Park,2015-08-11T00:00:00.000Z,AR,MW,53246,National Military Park,Lands,https://irma.nps.gov/App/Reference/Profile/2224526#Pea Ridge National Military Park,Pea Ridge,283,f6e07f6b-1ae7-46bf-9ff1-41e2247594be
-73.4564871724521,41.256758163183719,1118,WEFA,Lands - http://landsnet.nps.gov/tractsnet/documents/WEFA/Metadata/wefa_metadata.xml,Weir Farm National Historic Site,2015-08-27T00:00:00.000Z,CT,NE,1888972,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2224530#Weir Farm National Historic Site,Weir Farm,284,c80d881c-6850-4fae-9628-752040668fac
-78.872484107073646,42.901467807978904,1119,THRI,Lands - http://landsnet.nps.gov/tractsnet/documents/THRI/Metadata/thri_metadata.xml,Theodore Roosevelt Inaugural National Historic Site,2015-08-28T00:00:00.000Z,NY,NE,2035603,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2224527#Theodore Roosevelt Inaugural National Historic S*,Theodore Roosevelt Inaugural,285,9bae8447-7f6d-41ab-9f8a-525b188adc77
-121.407204822721269,40.493787392714921,1120,LAVO,Lands - http://landsnet.nps.gov/tractsnet/documents/LAVO/Metadata/lavo_metadata.xml,Lassen Volcanic National Park,2015-08-19T00:00:00.000Z,CA,PW,262325,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2224525#Lassen Volcanic National Park,Lassen Volcanic,286,e3af9daa-75a0-43a0-be01-ea8ab9eb691d
-102.393945095989849,43.834002224702445,1121,BADL,Lands - http://landsnet.nps.gov/tractsnet/documents/BADL/Metadata/badl_metadata.xml,Badlands National Park,2015-08-07T00:00:00.000Z,SD,MW,1265096,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2224522#Badlands National Park,Badlands,287,74920053-0483-409f-97d4-9bd2582ac547
-158.057498994265643,21.388175100524755,1122,HONO,Lands - http://landsnet.nps.gov/tractsnet/documents/HONO/Metadata/hono_metadata.xml,Honouliuli National Monument,2015-08-13T00:00:00.000Z,HI,PW,2767391,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2224523#Honouliuli National Monument,Honouliuli,288,8642f3c6-a1a1-49c9-b3f6-314f0c73080d
-87.860883012510058,36.487282221118996,1123,FODO,Lands - http://landsnet.nps.gov/tractsnet/documents/FODO/METADATA/fodo_metadata.xml,Fort Donelson National Battlefield,2015-07-27T00:00:00.000Z,TN,SE,1284664,National Battlefield,Lands,https://irma.nps.gov/App/Reference/Profile/2224521#Fort Donelson National Battlefield,Fort Donelson,289,56d8c745-b5f4-4e96-900d-eac127c6e338
-73.941945711786929,41.796607261391891,1124,VAMA,Lands - http://landsnet.nps.gov/tractsnet/documents/VAMA/Metadata/vama_metadata.xml,Vanderbilt Mansion National Historic Site,2015-07-24T00:00:00.000Z,NY,NE,968452,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2224528#Vanderbilt Mansion National Historic Site,Vanderbilt Mansion,290,0513bd28-abe3-47d3-9aeb-cce50ce57642
-84.432408026860358,32.026317930602602,1125,JICA,Lands - http://landsnet.nps.gov/tractsnet/documents/JICA/Metadata/jica_metadata.xml,Jimmy Carter National Historic Site,2015-08-03T00:00:00.000Z,GA,SE,1888934,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2224524#Jimmy Carter National Historic Site,Jimmy Carter,291,a034582c-f6f2-4699-84b8-a23261b70e7c
-123.004979270237428,48.462114001113903,1126,SAJH,LEGACY: contact allen_mccoy@nps.gov for additional information,San Juan Island National Historical Park,2015-07-24T00:00:00.000Z,WA,PW,1534055,National Historical Park,Legacy, ,San Juan Island,292,2adb35e8-6ead-45b2-82cf-468c940c67a8
-73.861044735364715,40.618549699162763,1127,GATE,Lands - http://landsnet.nps.gov/tractsnet/documents/GATE/Metadata/GATE_metadata.xml,Gateway National Recreation Area,2015-12-31T00:00:00.000Z,NY,NE,882894,National Recreation Area,Lands,https://irma.nps.gov/App/Reference/Profile/2225694#Gateway National Recreation Area,Gateway,293,517b86cd-6e50-47cd-8d21-238a7bdcc4cc
